OTU	Test-Statistic	P	FDR_P	Bonferroni_P	2017_mean	2016_mean	2018_mean	taxonomy
4429835	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	6.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
211222	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	8.25	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
528829	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	2.0	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
136114	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	4.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
548878	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	31.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__
3922904	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	6.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
4403421	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	10.25	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
1120348	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	5.25	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
4348417	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	4.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
3816676	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	2.5	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
734945	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	1.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
4347495	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	4.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
512873	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.75	0.0	k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__
640043	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	9.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
143343	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.25	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
4402806	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.75	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacterineae; g__; s__
256021	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	5.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
1141158	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	9.75	0.0	k__Bacteria; p__Planctomycetes; c__BD7-11; o__; f__; g__; s__
1136510	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.75	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
254127	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	2.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__; s__
511452	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	10.5	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
4469214	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.5	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__foraminis
747857	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	4.5	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
896552	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.75	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
541328	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	2.25	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__butyricum
218957	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	20.5	0.0	k__Bacteria; p__Acidobacteria; c__iii1-8; o__32-20; f__; g__; s__
3300262	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	5.25	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
3110493	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	9.5	0.0	k__Bacteria; p__BRC1; c__PRR-11; o__; f__; g__; s__
559328	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	6.25	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
331322	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	4.5	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__; s__
589946	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	10.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__; s__
1123510	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	1.75	0.0	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
256413	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	4.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
1058761	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	12.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__
4316289	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	16.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
340507	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	5.75	0.0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
669019	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	4.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
306159	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.5	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
209920	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	47.25	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
216930	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	7.25	0.0	k__Bacteria; p__OD1; c__SM2F11; o__; f__; g__; s__
521073	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	2.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
4470191	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	7.5	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__; f__; g__; s__
791504	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	2.75	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
260335	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	4.25	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
233959	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	18.75	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MND1; f__; g__; s__
1136729	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__OM27; g__; s__
45962	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.25	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptosporangiaceae; g__Nonomuraea; s__roseoviolacea
216549	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	4.75	0.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__
674093	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__; s__
929489	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	4.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
681669	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	54.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__NB1-j; f__MND4; g__; s__
561885	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
4296610	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.25	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__; s__
256272	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	10.0	0.0	k__Bacteria; p__Nitrospirae; c__Nitrospira; o__Nitrospirales; f__0319-6A21; g__; s__
4397942	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
1009173	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	5.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Williamsiaceae; g__Williamsia; s__
154804	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	14.75	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
253326	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	7.5	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__
510993	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	1.75	0.0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Luteolibacter; s__
4451407	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.5	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
582754	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	97.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
1054903	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	5.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
4461200	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	11.25	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__; s__
543156	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	7.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Labrys; s__
614684	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	2.25	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__; s__
4319571	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	7.25	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
4483077	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	2.25	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
348049	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
167755	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	18.25	0.0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SBR1031; f__A4b; g__; s__
101320	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	8.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter; s__
4348240	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.75	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfuromonadales; f__Geobacteraceae; g__; s__
142261	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
822979	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	90.75	0.0	k__Bacteria; p__WS3; c__PRR-12; o__Sediment-1; f__; g__; s__
4388003	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	9.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
3167757	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.25	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
704821	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	5.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
113232	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	12.75	0.0	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__
113237	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
534771	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	10.5	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
900949	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	2.75	0.0	k__Bacteria; p__TM6; c__SJA-4; o__; f__; g__; s__
248395	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	12.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__
819385	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	4.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
606965	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	5.25	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
4274068	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	4.25	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__OM27; g__; s__
1701827	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	5.25	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
2810828	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	19.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
221251	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	2.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
593692	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
224043	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	13.25	0.0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
227962	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	11.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
806611	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.75	0.0	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
113004	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	21.75	0.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Ellin5301; g__; s__
608867	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	12.25	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
514711	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.5	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__celatum
947308	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	133.75	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__
59894	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.75	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cyclobacteriaceae; g__; s__
574974	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	6.25	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__Aquicella; s__
820738	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	6.25	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__
1566403	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	6.75	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__
4476579	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	5.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
821325	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	10.75	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Solibacillus; s__
215649	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	4.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
4463632	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	13.0	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
2720386	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	1.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
637367	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	5.5	0.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
542199	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	9.75	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
4434709	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	4.75	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__
104612	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	8.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Uliginosibacterium; s__
738779	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	2.5	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Dok59; s__
705326	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.25	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
221589	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	1.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__; s__
1112145	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	6.25	0.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
806581	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	10.25	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
772383	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	7.25	0.0	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
1052451	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	16.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__
3582212	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	3.0	0.0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__
4462971	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	2.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
262379	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	134.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
12776	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	6.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
194730	37.8751369113	5.96373749676e-09	1.4232533334e-08	2.83396805846e-05	0.0	8.75	0.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
